Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Kilometers_Per_Year,Is_First_Owner
5525,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,Diesel,Automatic,First,14.84,2143.0,167.62,5.0,35.0,35.0,10,Mercedes-Benz,3449.0,1
5526,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,11.75,8.75,9,Ford,3000.0,1
5527,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,Petrol,Manual,First,17.71,1197.0,78.9,5.0,6.41,4.57,11,Toyota,5334.0,1
5528,Hyundai i10 Magna 1.2,Delhi,2012,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.75,2.5,14,Hyundai,4133.0,1
5530,Land Rover Freelander 2 SE,Kochi,2014,59885,Diesel,Automatic,First,12.39,2179.0,147.51,5.0,20.11,20.11,12,Land,4607.0,1
5531,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,Diesel,Manual,First,12.8,2494.0,102.0,8.0,11.75,7.8,15,Toyota,9029.0,1
5532,Hyundai i20 1.2 Magna,Coimbatore,2011,63991,Petrol,Manual,First,18.5,1197.0,80.0,5.0,11.75,3.61,15,Hyundai,3999.0,1
5534,Nissan Micra XV CVT,Mumbai,2015,34895,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,9.47,4.6,11,Nissan,2908.0,1
5535,BMW X6 xDrive 40d M Sport,Ahmedabad,2015,97003,Diesel,Automatic,First,15.87,2993.0,308.43,5.0,85.0,85.0,11,BMW,8084.0,1
5536,Honda City 1.5 V AT,Kolkata,2015,45000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,11.75,5.25,11,Honda,3750.0,1
5537,Honda Amaze E i-Dtech,Delhi,2013,45000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,11.75,3.3,13,Honda,3214.0,0
5538,Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,17.75,17.75,13,Toyota,7143.0,0
5539,Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,Diesel,Automatic,First,12.97,2179.0,187.7,5.0,35.0,35.0,10,Land,6364.0,1
5540,Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.39,13.39,10,Hyundai,3366.0,1
5541,Chevrolet Beat Diesel LT,Chennai,2012,81000,Diesel,Manual,First,25.44,936.0,56.3,5.0,11.75,2.5,14,Chevrolet,5400.0,1
5542,Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,20.74,18.36,9,Toyota,2079.0,1
5543,Maruti Swift Dzire VDI,Jaipur,2015,68310,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.75,5.95,11,Maruti,5692.0,1
5544,Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,47250,Diesel,Manual,Second,19.67,1582.0,126.2,5.0,11.75,11.0,11,Hyundai,3938.0,0
5545,Land Rover Range Rover Sport SE,Delhi,2014,47000,Diesel,Automatic,Second,12.65,2993.0,255.0,5.0,139.0,64.75,12,Land,3615.0,0
5546,Honda Amaze VX i-DTEC,Hyderabad,2017,128000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,11.75,6.3,9,Honda,12800.0,1
5547,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,Petrol,Manual,First,15.29,1591.0,121.3,5.0,11.94,11.94,9,Hyundai,1770.0,1
5548,Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,11.75,5.95,12,Volkswagen,2691.0,1
5549,Honda City i DTec VX,Ahmedabad,2017,37000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.75,11.0,9,Honda,3700.0,1
5550,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,38271,Petrol,Manual,First,15.29,1591.0,121.3,5.0,12.53,12.53,9,Hyundai,3827.0,1
5551,Ford Figo Diesel Titanium,Bangalore,2012,32510,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,11.75,3.75,14,Ford,2167.0,0
5552,BMW 5 Series 2013-2017 530d M Sport,Pune,2014,88000,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,27.0,27.0,12,BMW,6769.0,1
5553,Mitsubishi Pajero 2.8 SFX 7Str,Pune,2012,116000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,11.75,9.95,14,Mitsubishi,7733.0,1
5554,Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,11.75,4.2,13,Renault,11143.0,1
5555,Maruti Ritz VXI,Delhi,2010,75319,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,11.75,2.0,16,Maruti,4431.0,0
5556,Hyundai Grand i10 Sportz,Kolkata,2013,28000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,11.75,3.25,13,Hyundai,2000.0,1
5557,Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,2017,16500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,34.0,34.0,9,Mercedes-Benz,1650.0,1
5558,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,71.82,30.37,10,BMW,6876.0,1
5559,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,12.6,12.6,8,Hyundai,3650.0,1
5560,Renault KWID RXT Optional,Kochi,2019,6568,Petrol,Manual,First,25.17,799.0,53.3,5.0,5.09,5.09,7,Renault,821.0,1
5561,Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,Diesel,Automatic,First,14.94,2967.0,241.4,5.0,24.5,24.5,12,Audi,2308.0,1
5562,Maruti Ciaz VDI SHVS,Kochi,2018,17804,Diesel,Manual,Second,28.09,1248.0,88.5,5.0,11.75,7.97,8,Maruti,1978.0,0
5563,Honda Jazz S,Delhi,2011,69768,Petrol,Manual,First,16.0,1198.0,90.0,5.0,11.75,2.9,15,Honda,4360.0,1
5564,BMW 3 Series 320d Luxury Line,Kochi,2016,62404,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,54.43,21.33,10,BMW,5673.0,1
5565,Hyundai Verna SX CRDi AT,Bangalore,2012,97000,Diesel,Automatic,Second,19.08,1582.0,126.32,5.0,11.75,6.5,14,Hyundai,6467.0,0
5566,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,Diesel,Manual,First,21.38,1396.0,88.7,5.0,12.15,12.15,10,Hyundai,5062.0,1
5567,Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,2014,17000,Petrol,Manual,First,15.04,1598.0,103.2,5.0,11.75,4.25,12,Volkswagen,1308.0,1
5568,BMW 3 Series Luxury Line,Coimbatore,2017,34232,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,55.07,35.84,9,BMW,3423.0,1
5569,Honda CR-V Petrol 2WD,Chennai,2004,135000,Petrol,Automatic,Third,14.4,1997.0,152.0,5.0,33.51,3.0,22,Honda,5870.0,0
5570,Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,Diesel,Manual,First,19.72,1461.0,108.45,5.0,15.94,6.75,14,Renault,5333.0,1
5571,Hyundai i20 Asta 1.2,Bangalore,2014,31045,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,11.75,5.65,12,Hyundai,2388.0,0
5572,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2013,58000,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,11.75,7.5,13,Volkswagen,4143.0,0
5573,Hyundai Creta 1.6 SX Plus Diesel,Kochi,2018,35480,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.34,13.34,8,Hyundai,3942.0,1
5574,Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,Diesel,Manual,First,28.09,1248.0,88.5,5.0,11.75,7.9,10,Maruti,5662.0,1
5575,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,Diesel,Manual,First,22.54,1396.0,88.73,5.0,11.75,6.98,11,Hyundai,3847.0,1
5576,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.75,5.75,12,Hyundai,708.0,1
5577,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.75,2.65,14,Volkswagen,3689.0,1
5578,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.75,2.49,15,Volkswagen,3467.0,1
5579,Maruti SX4 Vxi BSIII,Pune,2007,68553,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,11.75,1.5,19,Maruti,3428.0,0
5580,Honda Mobilio RS Option i DTEC,Kochi,2016,67376,Diesel,Manual,First,24.5,1498.0,98.6,7.0,11.75,6.5,10,Honda,6125.0,1
5581,Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,42000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,11.75,8.0,13,Renault,3000.0,1
5582,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,34.45,30.85,7,Toyota,3509.0,1
5583,Volvo XC60 D4 SUMMUM,Kochi,2014,93144,Diesel,Automatic,First,14.7,1984.0,181.0,5.0,17.15,17.15,12,Volvo,7165.0,1
5584,Maruti Celerio VXI AT,Hyderabad,2014,24300,Petrol,Automatic,First,23.1,998.0,67.04,5.0,11.75,4.55,12,Maruti,1869.0,1
5585,Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,11.75,7.4,11,Maruti,3990.0,0
5586,Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,25.64,25.64,13,Audi,890.0,1
5587,BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,13.5,13.5,13,BMW,4049.0,0
5588,Ford Figo Petrol ZXI,Bangalore,2013,38000,Petrol,Manual,First,15.6,1196.0,70.0,5.0,11.75,3.55,13,Ford,2714.0,1
5589,Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,15.0,15.0,8,Hyundai,3889.0,1
5590,Hyundai Verna 1.6 i ABS,Pune,2007,80000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,11.75,1.95,19,Hyundai,4000.0,0
5591,Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,Petrol,Manual,Second,13.5,1799.0,130.0,5.0,11.75,2.3,20,Honda,5952.0,0
5592,Toyota Fortuner 4x4 MT,Chennai,2013,123000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,15.0,15.0,13,Toyota,8786.0,0
5593,Hyundai i10 Sportz,Chennai,2012,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.75,3.15,14,Hyundai,4667.0,1
5594,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,Diesel,Manual,First,21.64,1461.0,84.8,5.0,11.75,5.0,14,Nissan,5865.0,1
5595,BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,24.75,24.75,13,BMW,2908.0,0
5596,Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Diesel,Manual,Second,16.52,1991.0,123.7,5.0,11.75,2.6,18,Chevrolet,4368.0,0
5597,Hyundai i10 Asta,Ahmedabad,2011,86000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.75,3.75,15,Hyundai,5375.0,1
5598,Skoda Laura Ambiente,Ahmedabad,2009,60002,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,11.75,4.85,17,Skoda,3333.0,0
5599,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,27.0,27.0,13,Mercedes-Benz,4286.0,1
5600,Honda Amaze SX i-DTEC,Kolkata,2014,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,11.75,3.0,12,Honda,6514.0,1
5601,BMW X1 xDrive 20d xLine,Delhi,2017,23000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,28.75,28.75,9,BMW,2300.0,1
5602,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,Diesel,Manual,First,12.99,2494.0,100.6,8.0,14.49,14.49,10,Toyota,7402.0,1
5603,Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,Diesel,Automatic,First,7.5,4806.0,394.3,4.0,72.0,72.0,13,Porsche,2600.0,1
5604,Nissan Sunny XV D,Chennai,2012,70000,Diesel,Manual,Second,22.71,1461.0,84.8,5.0,11.48,4.0,14,Nissan,4667.0,0
5605,Maruti Swift Dzire LDI,Delhi,2015,40000,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,11.75,4.5,11,Maruti,3333.0,0
5606,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,6.8,6.25,7,Maruti,75.0,1
5607,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,11.75,11.5,11,Volkswagen,5443.0,0
5608,Honda Accord 2.4 Inspire M/T,Pune,2009,79000,Petrol,Manual,Third,9.8,2354.0,180.0,5.0,11.75,3.1,17,Honda,4389.0,0
5609,Honda City i VTEC V,Mumbai,2018,5000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,11.75,10.11,8,Honda,556.0,1
5610,Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.75,11.54,7,Hyundai,754.0,1
5611,Maruti Wagon R LX BSII,Delhi,2006,86000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,11.75,1.0,20,Maruti,4095.0,0
5612,Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,11.75,2.5,13,Maruti,11429.0,0
5613,Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,Petrol,Automatic,First,9.74,1984.0,208.0,5.0,18.0,18.0,15,Audi,3748.0,1
5614,Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,11.75,6.85,8,Toyota,4792.0,1
5615,Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.75,2.97,14,Hyundai,4382.0,1
5616,Hyundai Verna 1.6 VTVT,Pune,2013,70000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.75,4.75,13,Hyundai,5000.0,1
5617,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,Diesel,Manual,First,20.14,1498.0,88.8,5.0,10.15,7.38,8,Volkswagen,4429.0,1
5618,BMW 5 Series 520d Sport Line,Delhi,2017,16485,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,42.75,42.75,9,BMW,1648.0,1
5619,Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,11.75,3.65,16,Hyundai,4549.0,0
5620,Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,11.75,5.99,9,Hyundai,1749.0,1
5621,Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,13.5,13.5,14,Toyota,8333.0,1
5622,Maruti Baleno Zeta Automatic,Chennai,2016,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,11.75,7.0,10,Maruti,3194.0,1
5623,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,11.75,10.95,10,Hyundai,2089.0,1
5624,Hyundai i10 Sportz,Pune,2013,54500,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,11.75,2.95,13,Hyundai,3893.0,0
5625,Tata Tigor XE Diesel,Ahmedabad,2017,16235,Diesel,Manual,First,24.7,1047.0,69.0,5.0,7.15,5.5,9,Tata,1624.0,1
5626,Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,33.36,17.08,9,Skoda,7364.0,1
5627,Maruti Swift Dzire VDI,Hyderabad,2015,59572,Diesel,Manual,First,26.59,1248.0,74.0,5.0,11.75,6.85,11,Maruti,4964.0,1
5628,Honda CR-V 2.0 AT,Jaipur,2014,112827,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,11.75,10.5,12,Honda,8679.0,1
5629,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,11.75,8.75,16,Toyota,6941.0,1
5630,Honda City 1.5 V MT,Kolkata,2010,60000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,11.75,2.7,16,Honda,3529.0,1
5631,Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,13.7,4.25,14,Hyundai,5004.0,1
5632,Toyota Etios 1.4 VXD,Pune,2018,3000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,10.63,7.9,8,Toyota,333.0,1
5633,Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,11.75,4.5,15,Skoda,4875.0,0
5634,Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,11.75,4.0,14,Nissan,3133.0,1
5635,Honda City 1.5 V MT Exclusive,Delhi,2012,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,11.75,4.75,14,Honda,2800.0,1
5636,Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,Diesel,Manual,First,22.54,1396.0,88.76,5.0,11.75,7.65,8,Hyundai,758.0,1
5637,Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,11.75,3.47,13,Chevrolet,3941.0,0
5638,Honda Amaze S i-Vtech,Kochi,2016,39854,Petrol,Manual,First,18.0,1198.0,86.7,5.0,11.75,5.64,10,Honda,3623.0,1
5639,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,11.75,2.95,13,Volkswagen,1714.0,1
5640,Maruti Swift VDI,Jaipur,2016,55000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.92,5.65,10,Maruti,5000.0,1
5641,Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,11.75,8.41,14,Ford,3056.0,1
5642,Maruti Baleno LXI,Pune,2006,155000,Petrol,Manual,Third,15.4,1590.0,94.0,5.0,11.75,0.85,20,Maruti,7381.0,0
5643,Maruti Wagon R LX,Pune,2003,125000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,11.75,0.8,23,Maruti,5208.0,0
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,Diesel,Manual,First,20.14,1498.0,88.0,5.0,10.32,5.65,12,Volkswagen,4073.0,1
5645,Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,11.75,4.5,13,Hyundai,3500.0,1
5646,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,11.75,6.9,11,Maruti,4333.0,1
5648,Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,Diesel,Manual,First,21.64,1461.0,84.8,5.0,11.75,4.0,13,Nissan,8572.0,1
5649,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,11.75,5.6,11,Skoda,2750.0,1
5650,Maruti Eeco 7 Seater Standard,Delhi,2016,126000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.43,2.2,10,Maruti,11455.0,1
5651,Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,Petrol,Manual,First,15.0,1598.0,103.5,5.0,11.75,4.0,13,Skoda,4764.0,1
5652,Toyota Fortuner 4x4 MT,Jaipur,2014,122000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,16.0,16.0,12,Toyota,9385.0,0
5653,Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.6,12.6,10,Hyundai,2636.0,1
5654,Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,Petrol,Manual,First,18.5,1197.0,82.9,5.0,11.75,4.79,12,Hyundai,3255.0,1
5656,Honda City i DTEC V,Kochi,2016,84580,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.75,6.83,10,Honda,7689.0,1
5657,Maruti 800 Std,Jaipur,2002,75000,Petrol,Manual,First,16.1,796.0,37.0,4.0,11.75,0.51,24,Maruti,3000.0,1
5658,Ford Ikon 1.3 Flair,Pune,2006,85000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,11.75,0.69,20,Ford,4048.0,0
5659,Maruti Swift Dzire LXI,Delhi,2015,24296,Petrol,Manual,First,20.85,1197.0,83.14,5.0,11.75,4.65,11,Maruti,2025.0,1
5660,Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,11.75,6.49,12,Honda,3077.0,1
5661,Hyundai Verna CRDi,Chennai,2009,64514,Diesel,Manual,First,16.8,1493.0,110.0,5.0,11.75,2.9,17,Hyundai,3584.0,1
5662,Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.75,7.4,10,Hyundai,3182.0,1
5663,Renault KWID RXT,Bangalore,2016,41000,Petrol,Manual,Second,25.17,799.0,53.3,5.0,11.75,3.25,10,Renault,3727.0,0
5664,Maruti Wagon R LXI,Ahmedabad,2008,60123,Petrol,Manual,Second,18.9,998.0,67.1,5.0,4.890000000000001,1.95,18,Maruti,3164.0,0
5665,Hyundai Grand i10 Sportz,Jaipur,2015,53000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,11.75,4.0,11,Hyundai,4417.0,0
5666,Hyundai i20 1.2 Asta,Delhi,2017,9000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.75,6.85,9,Hyundai,900.0,1
5667,Honda Amaze S i-Vtech,Coimbatore,2015,53497,Petrol,Manual,First,18.0,1198.0,86.7,5.0,11.75,5.45,11,Honda,4458.0,1
5668,Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,11.75,1.99,19,Ford,3400.0,1
5669,Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,11.75,8.99,12,Hyundai,5000.0,1
5670,Toyota Etios VD SP,Kolkata,2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,11.75,6.5,12,Toyota,3473.0,1
5671,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,11.75,9.27,8,Honda,2225.0,1
5672,Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,11.75,6.99,11,Hyundai,5000.0,1
5673,Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,36.76,36.76,7,Mercedes-Benz,1997.0,1
5674,Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,17.08,17.08,9,Skoda,3052.0,1
5675,Chevrolet Beat Diesel LS,Kolkata,2013,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,11.75,2.8,13,Chevrolet,1879.0,1
5676,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.75,2.49,15,Volkswagen,4125.0,1
5677,Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,11.75,8.85,10,Maruti,6364.0,1
5678,Honda City V MT,Ahmedabad,2011,46000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,11.75,4.15,15,Honda,2875.0,1
5679,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,14.2,10.0,9,Volkswagen,2800.0,1
5680,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.54,4.75,9,Hyundai,4600.0,1
5681,Renault KWID AMT RXL,Jaipur,2017,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,11.75,3.2,9,Renault,3300.0,1
5682,Maruti Alto 800 LXI,Kochi,2017,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,11.75,3.28,9,Maruti,2772.0,1
5683,Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,11.75,7.5,13,Ford,4143.0,1
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,8.71,7.39,8,Maruti,3683.0,1
5685,Maruti Ritz VDi,Pune,2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,11.75,3.65,13,Maruti,5500.0,1
5686,Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11.75,11.0,19,Mercedes-Benz,3500.0,1
5687,Maruti Ritz VDi,Kolkata,2012,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,11.75,3.0,14,Maruti,6467.0,1
5688,Chevrolet Beat Diesel LT,Chennai,2012,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,11.75,2.25,14,Chevrolet,5020.0,0
5689,Maruti SX4 Vxi BSIV,Kochi,2010,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,11.75,2.83,16,Maruti,4113.0,1
5690,Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,Petrol,Manual,First,14.0,796.0,35.0,5.0,11.75,4.11,7,Maruti,590.0,1
5691,Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,14.7,14.7,12,Mitsubishi,3013.0,1
5692,Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,25.0,25.0,13,Mercedes-Benz,5714.0,1
