Unnamed: 0,Name,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Kilometers_Per_Year,Is_First_Owner,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Brand_Ambassador,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Lamborghini,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune
5006,Honda City 1.5 V AT,2014,60952,First,16.8,1497.0,118.0,5.0,11.75,5.91,12,4689.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5007,Maruti Swift VDI BSIV,2013,87192,First,25.2,1248.0,74.0,5.0,11.75,4.35,13,6228.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5008,Hyundai Grand i10 CRDi SportZ Edition,2014,58000,First,24.0,1120.0,70.0,5.0,11.75,3.25,12,4462.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009,Audi Q7 45 TDI Quattro Technology,2017,59500,First,14.75,2967.0,245.0,7.0,99.92,68.0,9,5950.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,2016,16650,First,17.0,1198.0,74.0,5.0,11.75,5.5,10,1514.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5011,Honda City i VTEC CVT VX,2018,34696,First,18.0,1497.0,117.3,5.0,12.08,12.08,8,3855.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5012,Maruti Baleno Alpha 1.3,2018,42243,First,27.39,1248.0,74.0,5.0,11.75,7.48,8,4694.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5013,Hyundai Grand i10 CRDi Sportz,2016,57824,First,24.0,1120.0,70.0,5.0,11.75,5.5,10,5257.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5014,Maruti Swift Dzire VDi,2011,110000,First,19.3,1248.0,73.9,5.0,11.75,3.5,15,6875.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5015,Maruti Swift 1.3 VXi,2006,63000,First,16.1,1497.0,98.6,5.0,11.75,1.6,20,3000.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5016,Land Rover Freelander 2 TD4 HSE,2013,72000,First,0.0,2179.0,115.0,5.0,15.5,15.5,13,5143.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5017,Toyota Fortuner 3.0 Diesel,2013,63455,First,11.5,2982.0,171.0,7.0,19.0,19.0,13,4532.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5018,Honda Jazz VX Diesel,2017,17151,First,27.3,1498.0,98.6,5.0,11.05,8.4,9,1715.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5019,Maruti Vitara Brezza LDi Option,2016,31001,First,24.3,1248.0,88.5,5.0,11.75,7.25,10,2818.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5020,Maruti Swift Dzire VDI,2014,42109,First,23.4,1248.0,74.0,5.0,11.75,4.25,12,3239.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5021,Skoda Rapid 1.5 TDI AT Elegance,2015,55000,Second,21.66,1498.0,103.52,5.0,11.75,5.7,11,4583.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5022,Land Rover Freelander 2 TD4 SE,2013,46000,Second,0.0,2179.0,115.0,5.0,26.0,26.0,13,3286.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5023,Maruti Alto 800 LXI,2013,30852,First,22.74,796.0,47.3,5.0,11.75,2.49,13,2204.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5024,Volkswagen Polo Petrol Highline 1.2L,2011,65000,Second,16.47,1198.0,73.9,5.0,11.75,3.0,15,4062.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5025,Honda City i DTEC SV,2015,65000,First,26.0,1498.0,98.6,5.0,11.75,5.95,11,5417.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5026,Maruti Swift Dzire LDI,2013,72000,First,23.4,1248.0,74.0,5.0,11.75,2.69,13,5143.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,2014,29000,First,17.11,1968.0,174.33,5.0,26.0,26.0,12,2231.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5028,Honda City i VTEC VX,2015,32000,First,17.8,1497.0,117.3,5.0,11.75,5.5,11,2667.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,2016,29875,First,18.16,1196.0,86.8,5.0,11.75,4.85,10,2716.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5030,Maruti Vitara Brezza LDi,2018,32539,First,24.3,1248.0,88.5,5.0,8.63,8.39,8,3615.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5031,Renault Duster 110PS Diesel RxL,2015,83090,First,19.01,1461.0,108.45,5.0,11.75,7.99,11,6924.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5032,Hyundai i20 Active 1.4 SX,2016,62679,First,21.19,1396.0,88.73,5.0,11.75,6.95,10,5698.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5033,Mahindra Logan Petrol 1.4 GLE,2010,93000,First,15.7,1390.0,75.0,5.0,11.75,1.5,16,5471.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5034,Honda City ZX GXi,2006,44000,First,17.7,1497.0,78.0,5.0,11.75,1.55,20,2095.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5035,Ford Figo Petrol EXI,2010,78400,Second,15.6,1196.0,70.0,5.0,11.75,2.75,16,4612.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5036,Renault Duster Petrol RxL,2014,71300,First,13.06,1598.0,102.53,5.0,11.75,4.25,12,5485.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5037,Hyundai i10 Sportz 1.2,2015,18000,First,20.36,1197.0,78.9,5.0,11.75,2.85,11,1500.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5038,Land Rover Discovery Sport TD4 HSE 7S,2019,24013,First,12.81,1999.0,148.31,7.0,69.22,56.14,7,3002.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,2009,99100,Second,9.74,1984.0,208.0,5.0,11.75,10.0,17,5506.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5040,Maruti Versa DX2 BS II,2003,62000,Second,11.3,1298.0,83.1,8.0,11.75,1.25,23,2583.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5041,Maruti Swift Dzire ZDI,2017,14000,First,26.59,1248.0,74.0,5.0,11.75,7.5,9,1400.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,2015,44811,First,17.11,1968.0,174.33,5.0,25.81,25.81,11,3734.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5043,Volkswagen Polo 1.2 MPI Comfortline,2014,44000,First,16.47,1198.0,74.0,5.0,11.75,4.3,12,3385.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5044,Toyota Fortuner 3.0 Diesel,2010,136000,Second,11.5,2982.0,171.0,7.0,11.75,11.0,16,8000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5045,Toyota Fortuner 3.0 Diesel,2010,144113,Second,11.5,2982.0,171.0,7.0,11.75,11.75,16,8477.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5046,Honda Accord 2.4 MT,2012,94989,First,12.8,2354.0,177.6,5.0,11.75,6.58,14,6333.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5047,Maruti Swift ZDi,2012,58133,First,22.9,1248.0,74.0,5.0,11.75,4.8,14,3876.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5048,Skoda Fabia 1.2 MPI Classic,2008,61000,Second,17.5,1198.0,70.0,5.0,11.75,1.65,18,3211.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5049,Jeep Compass 2.0 Sport,2017,27000,First,17.1,1956.0,170.0,5.0,18.45,15.0,9,2700.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5050,Tata Nano Twist XT,2014,18050,Second,25.4,624.0,37.5,4.0,11.75,1.0,12,1388.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5051,Ford Fiesta 1.6 ZXi ABS,2007,145277,First,15.3,1596.0,101.0,5.0,11.75,1.65,19,7264.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5052,Maruti Celerio ZDi,2015,42000,First,27.62,793.0,47.0,5.0,11.75,3.6,11,3500.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5053,Toyota Fortuner 3.0 Diesel,2011,86000,First,11.5,2982.0,171.0,7.0,11.75,11.5,15,5375.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5054,Maruti Celerio ZDi,2015,42150,First,27.62,793.0,47.0,5.0,11.75,3.6,11,3512.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5055,Hyundai EON Era Plus,2015,30158,First,21.1,814.0,55.2,5.0,11.75,3.05,11,2513.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5056,Ford Fiesta Diesel Trend,2011,47000,Second,23.5,1498.0,90.0,5.0,11.75,6.0,15,2938.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5057,Volkswagen Polo 1.2 MPI Comfortline,2013,39000,First,16.47,1198.0,74.0,5.0,11.75,3.75,13,2786.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5058,Volkswagen Polo 1.2 MPI Comfortline,2016,32125,First,16.2,1199.0,74.0,5.0,11.75,6.17,10,2920.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5059,Maruti Vitara Brezza ZDi,2017,58829,First,24.3,1248.0,88.5,5.0,9.89,9.05,9,5883.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5060,Honda Brio S MT,2013,67559,First,19.4,1198.0,86.8,5.0,11.75,4.05,13,4826.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5061,Maruti Swift Dzire VXi,2013,55000,First,17.5,1298.0,85.8,5.0,11.75,4.25,13,3929.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5062,Maruti Celerio LXI MT,2018,30000,First,23.1,998.0,67.04,5.0,4.87,3.75,8,3333.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,2016,28000,First,13.0,1591.0,121.3,5.0,11.85,11.85,10,2545.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5064,Ford Ecosport 1.5 DV5 MT Titanium,2016,31826,First,22.7,1498.0,89.84,5.0,11.75,8.24,10,2893.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5066,Honda CR-V RVi MT,2008,100009,Second,13.1,1997.0,141.1,5.0,11.75,6.5,18,5264.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5067,Land Rover Discovery Sport SD4 HSE Luxury 7S,2019,17201,First,12.51,2179.0,187.7,7.0,58.91,58.91,7,2150.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5068,Mahindra XUV500 W8 2WD,2014,74345,First,15.1,2179.0,140.0,7.0,11.75,8.0,12,5719.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5069,Volkswagen Polo 1.2 MPI Highline,2015,58134,First,16.47,1198.0,74.0,5.0,11.75,4.64,11,4844.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5070,Hyundai i10 Magna AT,2010,30566,First,19.2,1197.0,80.0,5.0,11.75,3.32,16,1798.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5071,Hyundai i10 Magna 1.2,2012,55231,Second,20.36,1197.0,78.9,5.0,11.75,2.78,14,3682.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5072,Chevrolet Cruze LTZ AT,2016,67774,First,14.81,1998.0,163.7,5.0,11.75,8.95,10,6161.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5073,Mercedes-Benz E-Class E 200 CGI,2013,50319,First,12.0,1991.0,181.03,5.0,21.95,21.95,13,3594.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5074,Hyundai Sonata 2.4 GDI,2013,45000,First,11.7,2359.0,134.0,5.0,11.75,7.9,13,3214.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5075,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,43627,First,11.74,1796.0,186.0,5.0,29.0,29.0,19,2181.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5076,Volkswagen Polo Diesel Trendline 1.2L,2013,45000,First,22.07,1199.0,73.9,5.0,11.75,3.25,13,3214.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5077,Honda City i VTEC SV,2014,10500,First,17.4,1497.0,117.3,5.0,11.75,5.9,12,808.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5078,Maruti Vitara Brezza ZDi,2017,21789,First,24.3,1248.0,88.5,5.0,11.0,9.88,9,2179.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5079,Hyundai Elite i20 Asta Option,2019,21134,First,18.6,1197.0,81.86,5.0,9.78,8.78,7,2642.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5080,Tata New Safari Dicor EX 4X2,2011,90000,Second,13.93,2179.0,138.1,7.0,11.75,2.75,15,5625.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5081,Nissan Sunny 2011-2014 Diesel XL,2014,51553,First,21.64,1461.0,84.8,5.0,11.75,5.98,12,3966.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5082,BMW 3 Series 330 Ci Convertible,2011,31000,First,10.9,2497.0,215.0,5.0,31.0,31.0,15,1938.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5083,Toyota Corolla 1.8 J,2011,67422,Second,14.53,1798.0,138.0,5.0,11.75,3.55,15,4214.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5084,Hyundai Verna 1.6 SX,2015,60519,First,22.32,1582.0,126.32,5.0,11.75,6.24,11,5043.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5085,Maruti Swift Dzire VDi,2009,34000,First,19.3,1248.0,73.9,5.0,11.75,2.19,17,1889.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5086,Maruti Dzire VDI,2013,68434,First,28.4,1248.0,73.75,5.0,9.14,5.5,13,4888.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5087,Maruti Alto K10 VXI,2014,17000,First,24.07,998.0,67.1,5.0,4.48,2.1,12,1308.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5088,Jaguar XJ 5.0 L V8 Supercharged,2011,43686,First,10.5,5000.0,503.0,4.0,50.66,50.66,15,2730.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5089,Mercedes-Benz New C-Class 220 CDI AT,2012,22000,First,14.84,2143.0,170.0,5.0,14.0,14.0,14,1467.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5090,Hyundai Verna CRDi 1.6 SX Option,2013,79225,First,22.0,1582.0,126.2,5.0,15.57,5.5,13,5659.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5091,Chevrolet Aveo 1.6 LT,2007,63000,Third,14.2,1598.0,102.0,5.0,11.75,1.2,19,3150.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5092,Maruti Swift VXI BSIV,2014,61922,First,20.4,1197.0,81.8,5.0,11.75,5.3,12,4763.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
